R72 02701 0002,22310,30180,52490
R72 02608 0012,5280,25360,30640
R72 02802 0053,2940,33950,36890
R72 01907 0015,16130,38530,54660
R72 01905 0017,!,!,!
R72 01905 0022,21840,10310,32150
R72 01902 0029,!,!,!
R72 02706 0035,16970,44760,61730
R72 01902 0035,!,!,!
R72 01905 0034,!,!,!
R72 02802 0054,5280,31760,37040
R72 01902 0025,!,!,!
R72 01905 0019,!,!,!
R72 01902 0020,!,!,!
R72 01901 0013,55000,0,55000
R72 01905 0009,25970,14810,40780
R72 02703 0050,!,!,!
R72 02706 0032,!,!,!
R72 02701 0030,!,!,!
R72 02711 0022,!,!,!
R72 02711 0060,!,!,!
R72 02711 0028,!,!,!
R72 01905 0014,!,!,!
R72 02706 0052,!,!,!
R72 02705 0104,!,!,!
R72 02706 0021,!,!,!
R72 02709 0006,!,!,!
R72 02711 0016,!,!,!
R72 02709 0030,!,!,!
R72 02705 0050,17630,78290,95920
R72 02710 0029,!,!,!
R72 01912 0011,!,!,!
R72 02702 0032,!,!,!
R72 01912 0052,!,!,!
R72 02801 0027,!,!,!
R72 02711 0043,!,!,!
R72 02705 0011,!,!,!
R72 02711 0030,!,!,!
R72 02701 0013,!,!,!
R72 02705 0085,22950,54780,77730
R72 02703 0018,!,!,!
R72 02703 0008,!,!,!
R72 02706 0026,!,!,!
R72 02706 0063,!,!,!
R72 02711 0033,32670,69360,102030
R72 02709 0018,!,!,!
R72 02711 0014,!,!,!
R72 02705 0120,!,!,!
R72 01911 0049,!,!,!
R72 02802 0043,!,!,!
R72 02706 0029,!,!,!
R72 02802 0046,!,!,!
R72 01901 0073,!,!,!
R72 01902 0023,!,!,!
R72 01903 0061,!,!,!
R72 01901 0041,!,!,!
R72 01907 0008,!,!,!
R72 01902 0039,!,!,!
R72 01910 0029,!,!,!
R72 01911 0030,!,!,!
R72 01901 0070,!,!,!
R72 01901 0015,!,!,!
R72 02706 0004,!,!,!
R72 01902 0031,!,!,!
R72 01902 0022,!,!,!
R72 01902 0033,!,!,!
R72 02601 0002,!,!,!
R72 01901 0037,!,!,!
R72 01902 0046,!,!,!
R72 01903 0028,!,!,!
R72 02705 0049,!,!,!
R72 01902 0041,!,!,!
R72 02709 0002,!,!,!
R72 02705 0121,!,!,!
R72 01901 0014,!,!,!
R72 01901 0065,!,!,!
R72 01901 0078,!,!,!
R72 01902 0027,!,!,!
R72 01911 0034,!,!,!
R72 01903 0032,!,!,!
R72 01901 0074,!,!,!
R72 01902 0026,!,!,!
R72 01902 0038,!,!,!
R72 01901 0085,!,!,!
R72 01903 0031,!,!,!
R72 02703 0007,!,!,!
R72 02706 0005,!,!,!
R72 01901 0075,!,!,!
R72 02705 0110,!,!,!
R72 01910 0046,!,!,!
R72 01903 0026,!,!,!
R72 01909 0009,!,!,!
R72 01909 0008,!,!,!
R72 01901 0069,!,!,!
R72 01902 0042,!,!,!
R72 01901 0067,!,!,!
R72 02705 0017,!,!,!
R72 02705 0097,!,!,!
R72 01901 0072,!,!,!
R72 02710 0011,!,!,!
R72 01901 0071,!,!,!
R72 01901 0066,!,!,!
R72 01901 0064,!,!,!
R72 02705 0047,!,!,!
R72 01911 0033,!,!,!
R72 01903 0027,!,!,!
R72 01902 0052,!,!,!
R72 01911 0069,!,!,!
R72 01903 0023,!,!,!
R72 01901 0016,!,!,!
R72 01901 0040,!,!,!
R72 01902 0024,!,!,!
R72 01901 0030,!,!,!
R72 01903 0024,!,!,!
R72 01902 0040,!,!,!
R72 02705 0032,!,!,!
R72 01901 0034,!,!,!
R72 02709 0008,!,!,!
R72 02706 0056,30130,72720,102850
R72 01912 0036,!,!,!
R72 02802 0045,21020,67840,88860
R72 02709 0011,!,!,!
R72 02703 0016,!,!,!
R72 02706 0008,!,!,!
R72 01912 0042,27030,35510,62540
R72 01901 0039,!,!,!
R72 02704 0048,24970,27460,52430
R72 02704 0056,8880,0,8880
R72 02804 0008,28320,25210,53530
R72 02704 0054,11350,0,11350
R72 02704 0055,!,!,!
R72 02704 0045,!,!,!
R72 02704 0040,24520,69200,93720
R72 02704 0039,19520,39660,59180
R72 02704 0052,26460,35780,62240
R72 02711 0065,!,!,!
R72 02803 0037,!,!,!
R72 02704 0009,!,!,!
R72 01906 0032,28140,10010,38150
R72 02704 0043,!,!,!
R72 02704 0042,!,!,!
R72 02704 0079,!,!,!
R72 01901 0032,!,!,!
R72 01907 0029,!,!,!
R72 01907 0025,!,!,!
R72 02707 0061,25110,52370,77480
R72 01907 0030,!,!,!
R72 02706 0077,!,!,!
R72 02706 0072,!,!,!
R72 01905 0032,!,!,!
R72 02706 0025,!,!,!
R72 02707 0063,9400,30910,40310
R72 01902 0032,!,!,!
R72 01901 0035,!,!,!
R72 01901 0036,!,!,!
R72 01911 0065,20860,47050,67910
R72 02701 0028,27460,52420,79880
R72 02706 0074,13680,43050,56730
R72 02707 0002,7870,16330,24200
R72 02705 0059,22500,48340,70840
R72 01911 0015,18110,27030,45140
R72 01909 0027,570,0,570
R72 02705 0001,12920,48750,61670
R72 01911 0032,40320,463060,503380
R72 01903 0021,2640,0,2640
R72 01903 0020,2920,0,2920
R72 02705 0016,3380,0,3380
R72 01907 0014,16130,40960,57090
R72 01909 0029,3950,0,3950
R72 01909 0026,560,0,560
R72 02705 0053,17630,57300,74930
R72 02705 0033,22730,68260,90990
R72 01903 0018,530,0,530
R72 01911 0043,22560,58910,81470
R72 01909 0013,170,0,170
R72 02702 0050,18400,67000,85400
R72 01908 0004,5610,0,5610
R72 01908 0001,7920,0,7920
R72 01909 0017,390,0,390
R72 01912 0050,11540,58230,69770
R72 02706 0017,17230,28970,46200
R72 01809 0061,69060,385470,454530
R72 01809 0059,7080,0,7080
R72 02702 0037,23480,54380,77860
R72 01905 0026,24750,23960,48710
R72 02804 0010,28320,50170,78490
R72 02706 0055,30130,48930,79060
R72 02709 0032,17780,46040,63820
R72 01912 0006,23650,89940,113590
R72 02711 0020,24230,72970,97200
R72 02709 0010,17280,55310,72590
R72 02709 0027,21950,10920,32870
R72 02705 0013,22560,49670,72230
R72 02804 0004,28320,50930,79250
R72 02702 0046,19720,16080,35800
R72 01911 0025,22560,74500,97060
R72 01903 0036,130,0,130
R72 01909 0031,670,0,670
R72 02803 0010,11250,21950,33200
R72 02710 0030,160,0,160
R72 01910 0041,19080,42740,61820
R72 02709 0003,26550,49790,76340
R72 01910 0040,19080,62460,81540
R72 01903 0019,2270,0,2270
R72 01909 0028,570,0,570
R72 01912 0045,24000,74090,98090
R72 01909 0012,330,0,330
R72 01903 0025,16880,0,16880
R72 01909 0024,3950,0,3950
R72 01903 0022,3840,0,3840
R72 01909 0021,1130,22770,23900
R72 01911 0035,13440,2060,15500
R72 01909 0006,73840,38280,112120
R72 02703 0004,21460,39520,60980
R72 02801 0024,9860,30990,40850
R72 02801 0023,8790,30430,39220
R72 02704 0012,22950,28800,51750
R72 02803 0023,7650,0,7650
R72 02709 0033,3600,0,3600
R72 02706 0048,21910,47590,69500
R72 01902 0018,132000,0,132000
R72 02707 0005,16970,21400,38370
R72 02802 0030,28480,42400,70880
R72 02702 0007,5000,0,5000
R72 02701 0010,29990,39680,69670
R72 02701 0018,25090,33220,58310
R72 02703 0013,14180,22820,37000
R72 02803 0024,5930,0,5930
R72 02711 0056,8690,0,8690
R72 02803 0008,12240,43500,55740
R72 01905 0011,24310,31280,55590
R72 02701 0017,25090,43740,68830
R72 01912 0007,23650,56190,79840
R72 02706 0030,10730,0,10730
R72 02702 0018,23210,97590,120800
R72 01910 0039,19080,108990,128070
R72 02705 0057,22200,38690,60890
R72 02801 0025,15260,46260,61520
R72 02711 0035,43200,77150,120350
R72 01809 0060,9750,20420,30170
R72 02705 0072,11280,0,11280
R72 02706 0054,30130,62130,92260
R72 02701 0014,18000,27640,45640
R72 02709 0009,19200,73940,93140
R72 02701 0004,31510,67930,99440
R72 02704 0057,16120,37520,53640
R72 02704 0050,27140,44400,71540
R72 02704 0038,26200,36050,62250
R72 02702 0048,16850,43080,59930
R72 02610 0018,3900,330,4230
R72 02606 0004,!,!,!
R72 02703 0045,12510,36820,49330
R72 02610 0035,!,!,!
R72 02711 0010,22970,38530,61500
R72 02608 0047,9920,2270,12190
R72 01909 0033,6520,0,6520
R72 02610 0016,8540,0,8540
R72 02606 0001,100830,155400,256230
R72 02608 0001,29320,0,29320
R72 01911 0040,22560,65600,88160
R72 01912 0009,21460,43030,64490
R72 01911 0047,14510,62770,77280
R72 02705 0103,39370,83940,123310
R72 01909 0010,27200,340,27540
R72 02610 0008,!,!,!
R72 02601 0013,44100,112080,156180
R72 02610 0012,!,!,!
R72 02609 0005,11040,1890,12930
R72 02703 0017,20670,75430,96100
R72 02609 0004,!,!,!
R72 02606 0006,35360,148550,183910
R72 01906 0027,18670,22420,41090
R72 02703 0012,23210,39210,62420
R72 01910 0003,21090,53300,74390
R72 02608 0010,!,!,!
R72 02601 0023,17400,44490,61890
R72 02608 0039,1240,380,1620
R72 02609 0006,!,!,!
R72 02610 0001,8900,28230,37130
R72 01911 0009,20030,47080,67110
R72 02608 0011,29890,58660,88550
R72 02606 0007,!,!,!
R72 02609 0002,!,!,!
R72 02601 0014,!,!,!
R72 02608 0008,9590,6510,16100
R72 01912 0020,19930,36290,56220
R72 02608 0007,7670,4160,11830
R72 02610 0039,5310,0,5310
R72 02601 0015,!,!,!
R72 02610 0003,!,!,!
R72 02601 0016,22690,40900,63590
R72 02606 0002,!,!,!
R72 02601 0012,7130,1160,8290
R72 02606 0003,!,!,!
R72 02701 0003,21890,70850,92740
R72 02608 0033,6690,16730,23420
R72 02608 0040,1460,0,1460
R72 01910 0004,21090,34150,55240
R72 02608 0005,!,!,!
R72 02702 0017,22340,71970,94310
R72 02609 0001,25750,0,25750
R72 02610 0017,12070,0,12070
R72 02610 0041,4340,0,4340
R72 02610 0040,!,!,!
R72 02610 0013,10440,15650,26090
R72 02601 0011,22270,4170,26440
R72 02608 0034,8130,32400,40530
R72 02608 0009,17640,30150,47790
R72 01911 0071,8810,0,8810
R72 01911 0012,27030,73340,100370
R72 01911 0070,3980,0,3980
R72 02705 0075,22560,48410,70970
R72 01809 0055,!,!,!
R72 01902 0019,!,!,!
R72 01907 0024,!,!,!
R72 01809 0056,!,!,!
R72 01809 0058,!,!,!
R72 01809 0057,!,!,!
R72 02707 0032,20250,50220,70470
R72 02609 0003,!,!,!
R72 02610 0042,11570,106560,118130
R72 02601 0019,25330,56820,82150
R72 02608 0002,!,!,!
R72 02606 0005,16170,41340,57510
R72 01910 0036,20420,50130,70550
R72 02802 0022,28480,50040,78520
R72 01910 0013,17400,2230,19630
R72 02608 0030,3620,0,3620
R72 02709 0014,24780,31860,56640
R72 02709 0035,!,!,!
R72 02709 0012,19200,17110,36310
R72 02706 0018,16700,11160,27860
R72 01910 0062,!,!,!
R72 01910 0059,0,0,0
R72 01910 0014,17400,11610,29010
R72 01910 0058,14780,64170,78950
R72 01910 0012,17400,8340,25740
R72 02704 0081,!,!,!
R72 02803 0021,8770,37550,46320
R72 02705 0023,22640,54470,77110
R72 02706 0007,19050,48360,67410
R72 01912 0014,20150,52560,72710
R72 02707 0069,500,3000,3500
R72 02711 0046,36000,86980,122980
R72 02702 0016,22340,69110,91450
R72 02701 0007,25200,24960,50160
R72 02702 0049,20590,37200,57790
R72 02707 0046,12630,63010,75640
R72 02804 0003,28320,50750,79070
R72 02707 0075,33210,27580,60790
R72 02701 0037,23400,39050,62450
R72 02709 0007,23010,34490,57500
R72 02707 0016,18160,68400,86560
R72 02707 0017,18660,3570,22230
R72 02703 0060,!,!,!
R72 02703 0024,23210,34580,57790
R72 02703 0026,23210,53270,76480
R72 02703 0030,23210,46780,69990
R72 02707 0035,22870,80850,103720
R72 02707 0036,24320,52390,76710
R72 02707 0033,17280,20000,37280
R72 02707 0053,!,!,!
R72 02707 0038,27230,140570,167800
R72 02707 0045,23600,93060,116660
R72 02707 0037,25410,60610,86020
R72 02707 0039,!,!,!
R72 02707 0043,32670,129750,162420
R72 02707 0044,23600,39840,63440
R72 02707 0047,530,0,530
R72 02802 0020,!,!,!
R72 02802 0038,!,!,!
R72 02802 0019,21120,28160,49280
R72 02802 0037,12700,50760,63460
R72 01902 0014,17940,32930,50870
R72 01902 0045,17940,30900,48840
R72 01902 0015,!,!,!
R72 01902 0016,23460,38960,62420
R72 01902 0017,9380,0,9380
R72 02705 0012,22560,43330,65890
R72 01911 0050,22560,68380,90940
R72 02707 0030,24840,110590,135430
R72 01911 0046,17300,48200,65500
R72 01902 0050,10340,8320,18660
R72 01902 0048,10810,8730,19540
R72 02703 0061,!,!,!
R72 02802 0023,19320,28850,48170
R72 02802 0024,14240,0,14240
R72 01910 0005,21380,49900,71280
R72 02703 0028,23210,71390,94600
R72 02703 0029,11610,0,11610
R72 01910 0034,20420,82140,102560
R72 01911 0048,27030,84350,111380
R72 02705 0074,21420,0,21420
R72 01906 0034,28140,126330,154470
R72 01910 0052,22420,62190,84610
R72 01910 0007,21090,47490,68580
R72 02707 0077,!,!,!
R72 02703 0035,22560,58820,81380
R72 02705 0002,19780,15600,35380
R72 02706 0057,30130,149570,179700
R72 01911 0066,2900,0,2900
R72 01911 0068,1970,0,1970
R72 01912 0053,8870,24930,33800
R72 02703 0010,23210,75830,99040
R72 02706 0068,19080,59770,78850
R72 01911 0004,20030,9670,29700
R72 01911 0006,27030,42640,69670
R72 01911 0005,20030,8510,28540
R72 02706 0059,30130,156930,187060
R72 02706 0040,16970,40170,57140
R72 02706 0079,540,0,540
R72 02705 0006,22560,78060,100620
R72 02705 0007,8810,0,8810
R72 02707 0065,23490,61330,84820
R72 02705 0022,22950,61060,84010
R72 02801 0029,13200,28330,41530
R72 02706 0020,20360,91350,111710
R72 02705 0048,15940,56020,71960
R72 02709 0022,21950,37030,58980
R72 02802 0039,12700,33000,45700
R72 02702 0019,23210,48730,71940
R72 01912 0030,20150,59560,79710
R72 02705 0084,22950,35900,58850
R72 02704 0049,25740,42120,67860
R72 01912 0002,23650,82830,106480
R72 02610 0009,31860,53870,85730
R72 02610 0004,22780,41370,64150
R72 02610 0011,27260,50490,77750
R72 02610 0010,18240,56360,74600
R72 02711 0051,16970,31170,48140
R72 02704 0010,19890,33420,53310
R72 01910 0050,22420,30160,52580
R72 02802 0012,21020,66600,87620
R72 02701 0006,25200,62080,87280
R72 02704 0044,28320,35680,64000
R72 01911 0013,7290,0,7290
R72 01911 0014,29550,52050,81600
R72 01911 0001,14150,16270,30420
R72 02705 0029,20590,92310,112900
R72 02704 0016,22950,45730,68680
R72 02706 0065,15290,440,15730
R72 02706 0064,30490,38440,68930
R72 01907 0018,16130,40100,56230
R72 02706 0016,23490,36000,59490
R72 02701 0024,23050,32290,55340
R72 02709 0023,23010,40390,63400
R72 01911 0038,22560,38860,61420
R72 02711 0036,32670,84980,117650
R72 02707 0041,28800,98430,127230
R72 01911 0041,22560,48410,70970
R72 01809 0054,4860,0,4860
R72 02706 0053,30130,50320,80450
R72 02801 0044,8480,29680,38160
R72 01906 0016,23900,70170,94070
R72 02705 0028,18650,44710,63360
R72 02711 0002,16700,39810,56510
R72 02711 0031,24140,53990,78130
R72 01906 0013,26100,61730,87830
R72 02709 0001,23010,43040,66050
R72 02709 0025,11510,0,11510
R72 01912 0003,23650,87920,111570
R72 02705 0004,22560,44170,66730
R72 02707 0012,8410,69870,78280
R72 02710 0028,10710,27340,38050
R72 02707 0023,9790,101190,110980
R72 02707 0062,9530,0,9530
R72 02709 0024,23010,34380,57390
R72 02703 0025,23210,18210,41420
R72 01911 0067,13570,25350,38920
R72 02710 0008,13280,39500,52780
R72 02804 0001,20640,29450,50090
R72 02711 0023,17490,36710,54200
R72 02711 0012,23490,16650,40140
R72 02704 0004,22950,53520,76470
R72 02705 0076,28430,19640,48070
R72 02704 0003,22340,87010,109350
R72 02711 0029,19310,47550,66860
R72 02705 0080,22730,43140,65870
R72 02705 0081,22730,122050,144780
R72 02703 0047,19700,72580,92280
R72 02703 0048,10430,0,10430
R72 02701 0022,27120,48110,75230
R72 01912 0026,20150,27700,47850
R72 02704 0015,22950,90950,113900
R72 02706 0058,30130,66210,96340
R72 01910 0037,20420,109610,130030
R72 01911 0016,27810,100240,128050
R72 02704 0013,22950,43130,66080
R72 01906 0029,26680,36480,63160
R72 02707 0020,21840,118820,140660
R72 02704 0002,26010,97920,123930
R72 02709 0026,21950,22560,44510
R72 02703 0056,23650,62960,86610
R72 02705 0060,22200,40970,63170
R72 01911 0058,22560,40550,63110
R72 02707 0007,19050,27260,46310
R72 02703 0042,10140,2460,12600
R72 02703 0036,22560,61660,84220
R72 02703 0041,11060,61620,72680
R72 02703 0034,22560,19110,41670
R72 01912 0016,19930,25270,45200
R72 01912 0017,19380,53280,72660
R72 01912 0041,27030,98620,125650
R72 02704 0053,10800,0,10800
R72 02705 0077,24850,88130,112980
R72 02702 0024,23210,82030,105240
R72 02704 0080,!,!,!
R72 02707 0019,21840,64900,86740
R72 02706 0042,19050,105780,124830
R72 02711 0024,23120,66190,89310
R72 02705 0021,22640,31410,54050
R72 02706 0034,16970,2790,19760
R72 01910 0056,22420,58460,80880
R72 02707 0042,28800,92940,121740
R72 01910 0018,21090,45860,66950
R72 02703 0031,22560,49010,71570
R72 01913 0007,32070,0,32070
R72 01905 0007,25640,32810,58450
R72 01909 0030,27000,104380,131380
R72 02709 0016,23360,36960,60320
R72 02702 0031,23850,108030,131880
R72 02705 0102,22560,33240,55800
R72 02701 0012,17400,4800,22200
R72 01912 0005,23650,43550,67200
R72 02711 0013,12140,0,12140
R72 02711 0062,22710,70960,93670
R72 02803 0015,13080,3430,16510
R72 02608 0004,14970,41480,56450
R72 02608 0035,6890,20310,27200
R72 02701 0021,26640,39880,66520
R72 02711 0005,22970,32840,55810
R72 02711 0055,5180,2050,7230
R72 02711 0050,15660,33420,49080
R72 02701 0005,23010,101830,124840
R72 01912 0033,15560,59260,74820
R72 01912 0013,20150,47370,67520
R72 01912 0012,20150,54070,74220
R72 01907 0004,20810,97590,118400
R72 02601 0052,17150,0,17150
R72 02601 0017,10290,56150,66440
R72 02601 0022,6020,50360,56380
R72 02601 0024,7800,2120,9920
R72 02610 0007,8420,21730,30150
R72 02601 0020,25470,43720,69190
R72 02601 0056,6260,42970,49230
R72 02601 0055,18970,67820,86790
R72 02601 0049,22660,26810,49470
R72 02610 0033,15050,5030,20080
R72 02610 0034,4900,5100,10000
R72 02610 0002,3610,0,3610
R72 01911 0036,22560,48090,70650
R72 02705 0068,13730,40300,54030
R72 02803 0039,8320,14730,23050
R72 02803 0044,9120,23670,32790
R72 01907 0011,15840,37090,52930
R72 01907 0017,16130,38940,55070
R72 02705 0101,13040,57420,70460
R72 02702 0003,21460,43960,65420
R72 02707 0066,16970,83040,100010
R72 02705 0010,16550,50840,67390
R72 02801 0033,11970,24950,36920
R72 02706 0031,10790,6060,16850
R72 02706 0033,16770,2060,18830
R72 02711 0054,19200,53860,73060
R72 02711 0008,17750,37010,54760
R72 02705 0079,22730,101130,123860
R72 02703 0044,9530,0,9530
R72 02703 0043,19870,40300,60170
R72 02708 0004,29030,12610,41640
R72 02803 0022,8770,37350,46120
R72 02705 0063,22340,96030,118370
R72 01905 0013,24640,19450,44090
R72 02710 0005,14690,21150,35840
R72 02702 0034,18620,61170,79790
R72 02706 0013,15920,47590,63510
R72 01911 0026,6600,0,6600
R72 01911 0027,25030,45320,70350
R72 02707 0031,23490,134500,157990
R72 01911 0023,22560,65130,87690
R72 02706 0019,20360,70130,90490
R72 01910 0020,21090,46470,67560
R72 02706 0041,19580,55480,75060
R72 02703 0039,22560,57210,79770
R72 01910 0021,21090,66070,87160
R72 01911 0011,27030,53560,80590
R72 02802 0047,22710,66270,88980
R72 02711 0039,32670,83820,116490
R72 02701 0029,27460,66810,94270
R72 02707 0021,21840,91590,113430
R72 02802 0010,21020,34540,55560
R72 02705 0019,22640,56540,79180
R72 02703 0020,23210,76530,99740
R72 01905 0023,21840,16740,38580
R72 02701 0020,25090,54180,79270
R72 02705 0086,22730,36680,59410
R72 02706 0011,17950,29470,47420
R72 01912 0039,27030,41280,68310
R72 01911 0002,28310,84200,112510
R72 01910 0025,21090,41430,62520
R72 02709 0005,26900,25810,52710
R72 02803 0002,8260,32370,40630
R72 02710 0031,220,0,220
R72 02710 0003,14340,45400,59740
R72 02803 0007,11860,50590,62450
R72 01910 0057,22420,24930,47350
R72 02702 0005,21460,31420,52880
R72 02802 0021,20680,42090,62770
R72 01911 0051,24100,34450,58550
R72 01912 0032,20150,58740,78890
R72 02703 0027,23210,78090,101300
R72 01905 0021,29970,54610,84580
R72 02801 0031,14040,52820,66860
R72 01906 0037,28140,74020,102160
R72 02704 0011,22950,33790,56740
R72 01912 0010,8320,0,8320
R72 01912 0051,13670,72800,86470
R72 01910 0030,19320,38360,57680
R72 02711 0045,27460,117310,144770
R72 02702 0022,23210,124740,147950
R72 01907 0031,!,!,!
R72 01907 0026,!,!,!
R72 01907 0032,!,!,!
R72 01911 0020,19470,91310,110780
R72 02708 0001,21520,35930,57450
R72 02707 0040,27230,105810,133040
R72 02711 0021,19580,39570,59150
R72 02711 0019,19890,2180,22070
R72 02701 0023,23050,42530,65580
R72 02802 0009,28480,72310,100790
R72 02701 0009,24990,27220,52210
R72 02704 0041,27000,22820,49820
R72 02705 0073,22560,28580,51140
R72 02803 0003,8900,31800,40700
R72 01911 0021,22560,105560,128120
R72 02702 0026,14350,48350,62700
R72 02709 0034,!,!,!
R72 07309 0012,2540,0,2540
R72 07403 0017,1970,0,1970
R72 07403 0008,15870,13160,29030
R72 07402 0002,!,!,!
R72 07403 0001,18630,17440,36070
R72 07306 0008,9950,52210,62160
R72 07403 0011,!,!,!
R72 07402 0043,15680,35010,50690
R72 07403 0018,8630,0,8630
R72 07403 0009,!,!,!
R72 07403 0015,!,!,!
R72 07403 0013,!,!,!
R72 07402 0001,7180,0,7180
R72 07403 0010,15530,47320,62850
R72 07402 0047,!,!,!
R72 07402 0046,!,!,!
R72 07402 0004,!,!,!
R72 07403 0016,15530,50230,65760
R72 07403 0007,!,!,!
R72 07306 0009,10740,36630,47370
R72 07402 0049,!,!,!
R72 07306 0011,10740,59580,70320
R72 07402 0048,19600,47930,67530
R72 07310 0037,3280,8100,11380
R72 07402 0050,!,!,!
R72 07402 0003,16240,32510,48750
R72 07306 0012,10740,45810,56550
R72 07402 0036,1050,0,1050
R72 07403 0014,5310,6310,11620
R72 07403 0012,15530,56730,72260
R72 07403 0040,!,!,!
R72 07402 0037,!,!,!
R72 07310 0014,10020,69190,79210
R72 07309 0028,10140,53430,63570
R72 07306 0013,12530,41040,53570
R72 07306 0014,11340,42700,54040
R72 07403 0039,18830,84400,103230
R72 07402 0021,350,0,350
R72 07306 0010,10740,43990,54730
R72 07304 0016,14630,66060,80690
R72 07304 0002,!,!,!
R72 07304 0012,!,!,!
R72 07305 0008,18150,69150,87300
R72 07305 0007,!,!,!
R72 07305 0009,15640,59320,74960
R72 07304 0005,!,!,!
R72 07305 0004,10740,43380,54120
R72 07304 0007,!,!,!
R72 07304 0013,15900,51780,67680
R72 07305 0010,!,!,!
R72 07305 0002,10740,174650,185390
R72 07305 0011,13250,61080,74330
R72 07304 0009,!,!,!
R72 07305 0016,!,!,!
R72 07305 0005,9780,40610,50390
R72 07304 0014,15740,54970,70710
R72 07304 0011,16700,50490,67190
R72 07305 0021,!,!,!
R72 07305 0020,!,!,!
R72 07305 0003,10740,30420,41160
R72 07305 0015,25080,133330,158410
R72 07304 0003,7650,195490,203140
R72 07304 0017,!,!,!
R72 07304 0004,!,!,!
R72 07305 0012,13250,47850,61100
R72 07304 0001,32900,72260,105160
R72 07305 0001,5680,0,5680
R72 07304 0010,17490,73040,90530
R72 07304 0015,15000,80050,95050
R72 07305 0013,15240,63470,78710
R72 07305 0006,13490,37130,50620
R72 07304 0006,15900,48580,64480
R72 07304 0008,20350,50590,70940
R72 02708 0019,17550,23340,40890
R72 02708 0025,23520,36690,60210
R72 02708 0032,18330,36420,54750
R72 02708 0023,22890,36260,59150
R72 02708 0024,!,!,!
R72 02708 0020,26460,60830,87290
R72 02708 0026,!,!,!
R72 02708 0022,19850,18890,38740
R72 02708 0021,19160,27010,46170
R72 02708 0027,29330,72110,101440
R72 00603 0001,439520,667140,1106660
R72 08306 0012,1570,0,1570
R72 08308 0030,3060,0,3060
R72 08306 0028,9200,48270,57470
R72 08306 0029,9200,37650,46850
R72 08306 0027,2160,38610,40770
R72 08307 0084,5480,8360,13840
R72 08306 0013,2160,177210,179370
R72 08306 0001,10800,57520,68320
R72 08306 0014,5250,37200,42450
R72 08307 0075,5200,40060,45260
R72 08307 0092,6900,0,6900
R72 08306 0023,!,!,!
R72 08307 0074,5040,44450,49490
R72 08307 0040,8650,0,8650
R72 08306 0019,7500,4220,11720
R72 08307 0038,9490,13760,23250
R72 08308 0036,!,!,!
R72 08307 0055,3350,0,3350
R72 08307 0078,6220,930,7150
R72 08307 0060,!,!,!
R72 08307 0053,7090,0,7090
R72 08306 0005,10800,14600,25400
R72 08307 0058,!,!,!
R72 08307 0054,!,!,!
R72 08308 0028,3010,0,3010
R72 08306 0030,9200,54990,64190
R72 08306 0020,!,!,!
R72 08307 0037,5330,2930,8260
R72 08306 0025,8080,36930,45010
R72 08307 0039,!,!,!
R72 08306 0018,!,!,!
R72 08307 0081,!,!,!
R72 08306 0015,!,!,!
R72 08307 0079,!,!,!
R72 08307 0076,5590,32010,37600
R72 08306 0026,9400,41150,50550
R72 08308 0035,!,!,!
R72 08307 0056,!,!,!
R72 08306 0022,!,!,!
R72 08308 0031,!,!,!
R72 08307 0077,!,!,!
R72 08306 0021,2380,7000,9380
R72 08309 0008,12960,14030,26990
R72 08307 0082,5480,0,5480
R72 08306 0031,9200,31710,40910
R72 08308 0033,15240,0,15240
R72 08306 0004,10800,49580,60380
R72 08307 0057,6690,8430,15120
R72 08307 0059,7480,159940,167420
R72 08307 0024,!,!,!
R72 08307 0080,!,!,!
R72 08307 0088,!,!,!
R72 08308 0034,!,!,!
R72 08308 0027,6020,7700,13720
R72 08307 0083,2730,0,2730
R72 08306 0003,10800,44720,55520
R72 08306 0024,7400,43650,51050
R72 08307 0023,2210,0,2210
R72 08307 0085,2730,0,2730
R72 08306 0017,7500,4020,11520
R72 08306 0016,9450,29220,38670
R72 08308 0029,5860,47270,53130
R72 08308 0032,270,0,270
R72 08306 0002,10800,46770,57570
R72 08407 0055,!,!,!
R72 08406 0019,!,!,!
R72 08406 0020,!,!,!
R72 08407 0017,5210,13360,18570
R72 08407 0018,12490,299370,311860
R72 08406 0023,!,!,!
R72 08407 0011,!,!,!
R72 08407 0010,11090,21840,32930
R72 08407 0016,5340,36770,42110
R72 08407 0013,6550,0,6550
R72 08407 0009,4940,41670,46610
R72 08406 0022,5020,44940,49960
R72 08406 0026,18840,61360,80200
R72 08406 0024,3320,63500,66820
R72 08407 0014,!,!,!
R72 08406 0055,!,!,!
R72 08407 0012,4700,15900,20600
R72 08407 0050,4410,0,4410
R72 08406 0032,!,!,!
R72 08406 0060,!,!,!
R72 08406 0025,!,!,!
R72 08406 0062,!,!,!
R72 08406 0059,!,!,!
R72 08407 0015,!,!,!
R72 08406 0058,4350,20520,24870
R72 08406 0061,2150,9420,11570
R72 08406 0021,4020,1890,5910
R72 08406 0018,9480,51590,61070
R72 08502 0083,530,0,530
R72 08602 0035,11340,0,11340
R72 08502 0060,12520,0,12520
R72 08602 0021,31640,45440,77080
R72 08601 0004,4580,907820,912400
R72 08503 0053,350,0,350
R72 08603 0097,24190,0,24190
R72 08502 0030,24700,126890,151590
R72 08502 0069,1070,0,1070
R72 08502 0071,2570,0,2570
R72 08503 0020,0,0,0
